Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating,Score_Diff
Lego Batman 3: Beyond Gotham                ,X360,2014,Action      ,Warner Bros. Interactive En,0.5,0.3,0,0.1,0.9,NA  ,6.8 ,E10+,NA  
The Evil Within                             ,PS3 ,2014,Action      ,Bethesda Softworks         ,0.3,0.3,0.1,0.1,0.8,NA  ,7.6 ,M   ,NA  
Thief (2014)                                ,PS4 ,2014,Action      ,Square Enix                ,0.3,0.4,0,0.1,0.8,NA  ,NA  ,NA  ,NA  
Bayonetta 2                                 ,WiiU,2014,Action      ,Nintendo                   ,0.3,0.3,0.1,0.1,0.8,91.0,82.0,M   ,9.0 
Lego Batman 3: Beyond Gotham                ,PS3 ,2014,Action      ,Warner Bros. Interactive En,0.3,0.3,0,0.1,0.7,NA  ,6.7 ,E10+,NA  
Skylanders: Trap Team                       ,WiiU,2014,Action      ,Activision                 ,0.4,0.3,0,0.1,0.7,86.0,71.0,E10+,15.0
The LEGO Movie Videogame                    ,3DS ,2014,Action      ,Warner Bros. Interactive En,0.3,0.3,0.1,0.1,0.7,NA  ,5.4 ,E10+,NA  
The Evil Within                             ,XOne,2014,Action      ,Bethesda Softworks         ,0.3,0.2,0,0.1,0.7,79.0,73.0,M   ,6.0 
The LEGO Movie Videogame                    ,PS4 ,2014,Action      ,Warner Bros. Interactive En,0.2,0.3,0,0.1,0.7,71.0,71.0,E10+,0.0 
Skylanders: Trap Team                       ,PS3 ,2014,Action      ,Activision                 ,0.3,0.3,0,0.1,0.7,NA  ,7   ,E10+,NA  
Metro: Last Light                           ,PS4 ,2014,Action      ,Deep Silver                ,0.2,0.3,0,0.1,0.7,NA  ,NA  ,NA  ,NA  
Disney Infinity 2.0: Marvel Super Heroes    ,WiiU,2014,Action      ,Disney Interactive Studios ,0.4,0.2,0,0.1,0.7,NA  ,NA  ,NA  ,NA  
The LEGO Movie Videogame                    ,WiiU,2014,Action      ,Warner Bros. Interactive En,0.3,0.2,0,0.1,0.6,68.0,77.0,E10+,-9.0
Disney Infinity 2.0: Marvel Super Heroes    ,PS4 ,2014,Action      ,Disney Interactive Studios ,0.3,0.2,0,0.1,0.6,NA  ,NA  ,NA  ,NA  
Tomb Raider (2013)                          ,XOne,2014,Action      ,Square Enix                ,0.3,0.2,0,0.1,0.6,NA  ,NA  ,NA  ,NA  
LEGO The Hobbit                             ,PS4 ,2014,Action      ,Warner Bros. Interactive En,0.1,0.4,0,0.1,0.6,72.0,66.0,E10+,6.0 
Metal Gear Solid V: Ground Zeroes           ,PS3 ,2014,Action      ,Konami Digital Entertainmen,0.1,0.1,0.3,0.1,0.6,66.0,59.0,M   ,7.0 
Middle-Earth: Shadow of Mordor              ,PS3 ,2014,Action      ,Warner Bros. Interactive En,0.2,0.3,0,0.1,0.6,NA  ,3.4 ,M   ,NA  
The Amazing Spider-Man 2 (2014)             ,PS4 ,2014,Action      ,Activision                 ,0.2,0.2,0,0.1,0.6,NA  ,NA  ,NA  ,NA  
Assassin's Creed: Unity                     ,PC  ,2014,Action      ,Ubisoft                    ,0.2,0.3,0,0,0.6,70.0,30  ,M   ,40  
The LEGO Movie Videogame                    ,XOne,2014,Action      ,Warner Bros. Interactive En,0.3,0.1,0,0.1,0.5,69.0,69.0,E10+,0.0 
Middle-Earth: Shadow of Mordor              ,X360,2014,Action      ,Warner Bros. Interactive En,0.3,0.2,0,0,0.5,NA  ,4.6 ,M   ,NA  
World of Warcraft: Warlords of Draenor      ,PC  ,2014,Action      ,Activision Blizzard        ,0.1,0.4,0,0,0.5,87.0,59.0,T   ,28.0
The Evil Within                             ,X360,2014,Action      ,Bethesda Softworks         ,0.2,0.2,0,0,0.5,NA  ,7.6 ,M   ,NA  
Thief (2014)                                ,XOne,2014,Action      ,Square Enix                ,0.3,0.1,0,0,0.5,NA  ,NA  ,NA  ,NA  
LEGO The Hobbit                             ,PS3 ,2014,Action      ,Warner Bros. Interactive En,0.1,0.3,0,0.1,0.5,NA  ,7   ,E10+,NA  
LEGO The Hobbit                             ,X360,2014,Action      ,Warner Bros. Interactive En,0.2,0.2,0,0,0.5,70.0,87.0,E10+,-17.
Lego Batman 3: Beyond Gotham                ,3DS ,2014,Action      ,Warner Bros. Interactive En,0.2,0.2,0,0,0.5,NA  ,6.4 ,E10+,NA  
Lego Batman 3: Beyond Gotham                ,WiiU,2014,Action      ,Warner Bros. Interactive En,0.2,0.2,0,0,0.5,NA  ,7   ,E10+,NA  
Watch Dogs                                  ,PC  ,2014,Action      ,Ubisoft                    ,0.1,0.3,0,0,0.5,77.0,47.0,M   ,30.0
Skylanders: Trap Team                       ,PS4 ,2014,Action      ,Activision                 ,0.2,0.2,0,0.1,0.4,78.0,56.0,E10+,22.0
Disney Infinity 2.0: Marvel Super Heroes    ,XOne,2014,Action      ,Disney Interactive Studios ,0.2,0.1,0,0,0.4,NA  ,NA  ,NA  ,NA  
Sleeping Dogs                               ,PS4 ,2014,Action      ,Square Enix                ,0.2,0.2,0,0.1,0.4,NA  ,NA  ,NA  ,NA  
Lego Batman 3: Beyond Gotham                ,XOne,2014,Action      ,Warner Bros. Interactive En,0.2,0.2,0,0,0.4,74.0,71.0,E10+,3.0 
The Walking Dead: Season One                ,PS4 ,2014,Adventure   ,Telltale Games             ,0.1,0.2,0,0.1,0.5,NA  ,NA  ,NA  ,NA  
Super Smash Bros. for Wii U and 3DS         ,3DS ,2014,Fighting    ,Nintendo                   ,3.3,1.4,2.4,0.5,7.5,NA  ,NA  ,NA  ,NA  
Super Smash Bros. for Wii U and 3DS         ,WiiU,2014,Fighting    ,Nintendo                   ,2.6,1.1,0.8,0.4,4.9,NA  ,NA  ,NA  ,NA  
Naruto Shippuden: Ultimate Ninja Storm Revol,PS3 ,2014,Fighting    ,Namco Bandai Games         ,0.1,0.1,0.1,0.1,0.4,73.0,75.0,T   ,-2.0
Minecraft                                   ,PS3 ,2014,Misc        ,Sony Computer Entertainment,2,2.4,0,0.9,5.3,NA  ,NA  ,NA  ,NA  
Minecraft                                   ,PS4 ,2014,Misc        ,Sony Computer Entertainment,1.5,2,0.1,0.7,4.3,NA  ,NA  ,NA  ,NA  
Minecraft                                   ,XOne,2014,Misc        ,Microsoft Game Studios     ,1.6,0.9,0,0.2,2.8,NA  ,NA  ,NA  ,NA  
Just Dance 2015                             ,Wii ,2014,Misc        ,Ubisoft                    ,1,0.8,0,0.2,2,NA  ,8.4 ,E10+,NA  
Minecraft                                   ,PSV ,2014,Misc        ,Sony Computer Entertainment,0.2,0.6,0.9,0.2,2,NA  ,NA  ,NA  ,NA  
Just Dance 2015                             ,WiiU,2014,Misc        ,Ubisoft                    ,0.4,0.3,0,0.1,0.7,75.0,66.0,E10+,9.0 
Rocksmith 2014                              ,PS4 ,2014,Misc        ,Ubisoft                    ,0.3,0.2,0,0.1,0.6,NA  ,NA  ,NA  ,NA  
Just Dance 2015                             ,X360,2014,Misc        ,Ubisoft                    ,0.4,0.1,0,0.1,0.6,NA  ,8.3 ,E10+,NA  
Just Dance 2015                             ,XOne,2014,Misc        ,Ubisoft                    ,0.3,0.1,0,0.1,0.5,70.0,75.0,E10+,-5.0
Pokemon Art Academy                         ,3DS ,2014,Misc        ,Nintendo                   ,0.2,0.1,0.2,0,0.5,76.0,77.0,E   ,-1.0
Rocksmith 2014                              ,XOne,2014,Misc        ,Ubisoft                    ,0.3,0.1,0,0,0.4,NA  ,NA  ,NA  ,NA  
Just Dance 2015                             ,PS4 ,2014,Misc        ,Ubisoft                    ,0.2,0.1,0,0.1,0.4,72.0,58.0,E10+,14.0
LittleBigPlanet 3                           ,PS4 ,2014,Platform    ,Sony Computer Entertainment,0.7,0.9,0,0.3,1.9,79.0,71.0,E   ,8.0 
Kirby: Triple Deluxe                        ,3DS ,2014,Platform    ,Nintendo                   ,0.6,0.3,0.8,0.1,1.8,80.0,88.0,E   ,-8.0
Donkey Kong Country: Tropical Freeze        ,WiiU,2014,Platform    ,Nintendo                   ,0.7,0.6,0.2,0.1,1.5,83.0,89.0,E   ,-6.0
Yoshi's New Island                          ,3DS ,2014,Platform    ,Nintendo                   ,0.5,0.5,0.3,0.1,1.4,64.0,61.0,E   ,3.0 
Rayman Legends                              ,PS4 ,2014,Platform    ,Ubisoft                    ,0.2,0.6,0,0.2,1,90.0,85.0,E10+,5.0 
LittleBigPlanet 3                           ,PS3 ,2014,Platform    ,Sony Computer Entertainment,0.2,0.3,0,0.1,0.6,NA  ,7.2 ,E   ,NA  
Captain Toad: Treasure Tracker              ,WiiU,2014,Puzzle      ,Nintendo                   ,0.5,0.4,0.2,0.1,1.2,81.0,86.0,E   ,-5.0
Mario Kart 8                                ,WiiU,2014,Racing      ,Nintendo                   ,3.1,2.1,1.3,0.5,7.1,88.0,91.0,E   ,-3.0
DriveClub                                   ,PS4 ,2014,Racing      ,Sony Computer Entertainment,0.4,1.4,0,0.3,2.1,71.0,61.0,E   ,10.0
The Crew                                    ,PS4 ,2014,Racing      ,Ubisoft                    ,0.3,1.1,0,0.3,1.7,61.0,54.0,T   ,7.0 
Forza Horizon 2                             ,XOne,2014,Racing      ,Microsoft Game Studios     ,0.5,0.8,0,0.1,1.4,86.0,82.0,E10+,4.0 
Forza Horizon 2                             ,X360,2014,Racing      ,Microsoft Game Studios     ,0.3,0.4,0,0.1,0.8,NA  ,5.1 ,E10+,NA  
The Crew                                    ,XOne,2014,Racing      ,Ubisoft                    ,0.2,0.3,0,0.1,0.6,64.0,59.0,T   ,5.0 
Trials Fusion                               ,PS4 ,2014,Racing      ,Ubisoft                    ,0.1,0.2,0,0.1,0.4,79.0,72.0,E10+,7.0 
F1 2014                                     ,PS3 ,2014,Racing      ,Codemasters                ,0.1,0.3,0,0.1,0.4,62.0,41.0,E   ,21.0
Pokemon Omega Ruby/Pokemon Alpha Sapphire   ,3DS ,2014,Role-Playing,Nintendo                   ,4.3,3.5,3.1,0.7,11.7,NA  ,NA  ,NA  ,NA  
Monster Hunter 4 Ultimate                   ,3DS ,2014,Role-Playing,Nintendo                   ,0.7,0.5,2.6,0.1,3.9,86.0,87.0,T   ,-1.0
Yokai Watch 2 Ganso/Honke                   ,3DS ,2014,Role-Playing,Nintendo                   ,0.1,0,3.2,0,3.3,NA  ,NA  ,NA  ,NA  
Yokai Watch 2 Shinuchi                      ,3DS ,2014,Role-Playing,Level 5                    ,0,0,2.7,0,2.7,NA  ,NA  ,NA  ,NA  
Dragon Age: Inquisition                     ,PS4 ,2014,Role-Playing,Electronic Arts            ,0.7,0.9,0.1,0.3,2,89.0,74.0,M   ,15.0
Diablo III                                  ,PS4 ,2014,Role-Playing,Activision                 ,0.5,1,0.1,0.3,1.8,NA  ,NA  ,M   ,NA  
Dark Souls II                               ,PS3 ,2014,Role-Playing,Namco Bandai Games         ,0.4,0.3,0.4,0.1,1.3,91.0,81.0,T   ,10.0
Kingdom Hearts II                           ,PS3 ,2014,Role-Playing,Square Enix                ,0.5,0.3,0.2,0.2,1.2,NA  ,NA  ,NA  ,NA  
Dragon Age: Inquisition                     ,XOne,2014,Role-Playing,Electronic Arts            ,0.6,0.3,0,0.1,0.9,85.0,69.0,M   ,16.0
South Park: The Stick of Truth              ,PS3 ,2014,Role-Playing,Ubisoft                    ,0.4,0.3,0,0.2,0.9,85.0,85.0,M   ,0.0 
South Park: The Stick of Truth              ,X360,2014,Role-Playing,Ubisoft                    ,0.6,0.3,0,0.1,0.9,82.0,84.0,M   ,-2.0
The Elder Scrolls Online                    ,PC  ,2014,Role-Playing,Bethesda Softworks         ,0.3,0.5,0,0.1,0.9,71.0,57.0,M   ,14.0
Dragon Quest Monsters 2                     ,3DS ,2014,Role-Playing,Square Enix                ,0,0,0.8,0,0.8,NA  ,NA  ,NA  ,NA  
Final Fantasy XIV: A Realm Reborn           ,PS4 ,2014,Role-Playing,Square Enix                ,0.3,0.2,0.1,0.1,0.8,NA  ,NA  ,NA  ,NA  
Dark Souls II                               ,X360,2014,Role-Playing,Namco Bandai Games         ,0.5,0.2,0,0.1,0.7,91.0,79.0,T   ,12.0
Dragon Age: Inquisition                     ,PC  ,2014,Role-Playing,Electronic Arts            ,0.3,0.3,0,0.1,0.7,85.0,59.0,M   ,26.0
Persona Q: Shadow of the Labyrinth          ,3DS ,2014,Role-Playing,Nippon Ichi Software       ,0.3,0.1,0.3,0,0.7,83.0,81.0,M   ,2.0 
Diablo III                                  ,XOne,2014,Role-Playing,Activision                 ,0.4,0.2,0,0.1,0.7,NA  ,NA  ,NA  ,NA  
Freedom Wars                                ,PSV ,2014,Role-Playing,Sony Computer Entertainment,0.1,0.1,0.3,0.1,0.7,73.0,83.0,T   ,-10.
Dragon Age: Inquisition                     ,PS3 ,2014,Role-Playing,Electronic Arts            ,0.3,0.2,0.1,0.1,0.6,NA  ,5.2 ,M   ,NA  
Final Fantasy Explorers                     ,3DS ,2014,Role-Playing,Square Enix                ,0.2,0.1,0.3,0,0.5,69.0,70  ,E10+,-1  
Dragon Age: Inquisition                     ,X360,2014,Role-Playing,Electronic Arts            ,0.4,0.1,0,0.1,0.5,NA  ,5.1 ,M   ,NA  
Lords of the Fallen                         ,PS4 ,2014,Role-Playing,Square Enix                ,0.2,0.2,0,0.1,0.5,68.0,66.0,M   ,2.0 
Fable                                       ,X360,2014,Role-Playing,Microsoft Game Studios     ,0.2,0.1,0,0,0.4,NA  ,NA  ,NA  ,NA  
Call of Duty: Advanced Warfare              ,PS4 ,2014,Shooter     ,Activision                 ,2.8,3.5,0.1,1.2,7.7,83.0,57.0,M   ,26.0
Destiny                                     ,PS4 ,2014,Shooter     ,Activision                 ,2.5,2.1,0.2,0.9,5.6,76.0,61.0,T   ,15.0
Call of Duty: Advanced Warfare              ,XOne,2014,Shooter     ,Activision                 ,3.2,1.6,0,0.5,5.3,81.0,54.0,M   ,27.0
Call of Duty: Advanced Warfare              ,PS3 ,2014,Shooter     ,Activision                 ,1.6,1.9,0.2,0.7,4.4,NA  ,4.8 ,M   ,NA  
Call of Duty: Advanced Warfare              ,X360,2014,Shooter     ,Activision                 ,2.8,1.1,0,0.4,4.3,NA  ,4.9 ,M   ,NA  
Far Cry 4                                   ,PS4 ,2014,Shooter     ,Ubisoft                    ,1.1,2.2,0.1,0.6,4,85.0,77.0,M   ,8.0 
Destiny                                     ,XOne,2014,Shooter     ,Activision                 ,2.1,0.9,0,0.3,3.4,75.0,55.0,T   ,20.0
Halo: The Master Chief Collection           ,XOne,2014,Shooter     ,Microsoft Game Studios     ,1.9,1,0,0.3,3.2,85.0,72.0,M   ,13.0
Titanfall                                   ,XOne,2014,Shooter     ,Electronic Arts            ,1.8,0.8,0,0.3,3,86.0,64.0,M   ,22.0
Destiny                                     ,X360,2014,Shooter     ,Activision                 ,1.3,0.4,0,0.2,1.9,NA  ,4.7 ,T   ,NA  
Far Cry 4                                   ,XOne,2014,Shooter     ,Ubisoft                    ,0.8,0.7,0,0.1,1.6,82.0,75.0,M   ,7.0 
Destiny                                     ,PS3 ,2014,Shooter     ,Activision                 ,0.7,0.6,0.1,0.2,1.6,NA  ,4.5 ,T   ,NA  
Wolfenstein: The New Order                  ,PS4 ,2014,Shooter     ,Bethesda Softworks         ,0.5,0.8,0,0.2,1.6,79.0,81.0,M   ,-2.0
Titanfall                                   ,X360,2014,Shooter     ,Electronic Arts            ,0.9,0.3,0,0.1,1.4,83.0,59.0,M   ,24.0
Far Cry 4                                   ,PS3 ,2014,Shooter     ,Ubisoft                    ,0.3,0.7,0.1,0.2,1.3,NA  ,7.3 ,M   ,NA  
Sunset Overdrive                            ,XOne,2014,Shooter     ,Microsoft Game Studios     ,0.6,0.4,0,0.1,1.1,81.0,77.0,M   ,4.0 
Alien: Isolation                            ,PS4 ,2014,Shooter     ,Sega                       ,0.3,0.6,0,0.2,1.1,79.0,81.0,M   ,-2.0
Plants vs. Zombies: Garden Warfare          ,X360,2014,Shooter     ,Electronic Arts            ,0.5,0.5,0,0.1,1.1,69.0,73.0,E10+,-4.0
Far Cry 4                                   ,X360,2014,Shooter     ,Ubisoft                    ,0.5,0.4,0,0.1,0.9,NA  ,7   ,M   ,NA  
Borderlands: The Pre-Sequel                 ,X360,2014,Shooter     ,Take-Two Interactive       ,0.5,0.2,0,0.1,0.7,74.0,64.0,M   ,10.0
Plants vs. Zombies: Garden Warfare          ,XOne,2014,Shooter     ,Electronic Arts            ,0.4,0.2,0,0.1,0.7,76.0,74.0,E10+,2.0 
Sniper Elite 3                              ,PS4 ,2014,Shooter     ,505 Games                  ,0.2,0.3,0,0.1,0.7,67.0,71.0,M   ,-4.0
Wolfenstein: The New Order                  ,XOne,2014,Shooter     ,Bethesda Softworks         ,0.3,0.3,0,0.1,0.7,79.0,78.0,M   ,1.0 
Plants vs. Zombies: Garden Warfare          ,PS3 ,2014,Shooter     ,Electronic Arts            ,0.2,0.3,0,0.1,0.7,NA  ,7.8 ,E10+,NA  
Borderlands 2                               ,PSV ,2014,Shooter     ,Take-Two Interactive       ,0.3,0.2,0,0.1,0.6,64.0,76.0,M   ,-12.
Far Cry 4                                   ,PC  ,2014,Shooter     ,Ubisoft                    ,0.1,0.4,0,0,0.6,80.0,67.0,M   ,13.0
Plants vs. Zombies: Garden Warfare          ,PS4 ,2014,Shooter     ,Electronic Arts            ,0.2,0.3,0,0.1,0.6,75.0,76.0,E10+,-1.0
Borderlands: The Pre-Sequel                 ,PS3 ,2014,Shooter     ,Take-Two Interactive       ,0.3,0.2,0.1,0.1,0.6,77.0,63.0,M   ,14.0
Titanfall                                   ,PC  ,2014,Shooter     ,Electronic Arts            ,0.2,0.3,0,0,0.6,86.0,62.0,M   ,24.0
Alien: Isolation                            ,XOne,2014,Shooter     ,Sega                       ,0.2,0.2,0,0,0.5,78.0,78.0,M   ,0.0 
Wolfenstein: The New Order                  ,PC  ,2014,Shooter     ,Bethesda Softworks         ,0.1,0.3,0,0,0.5,81.0,82.0,M   ,-1.0
Wolfenstein: The New Order                  ,PS3 ,2014,Shooter     ,Bethesda Softworks         ,0.1,0.2,0,0.1,0.4,NA  ,7.1 ,M   ,NA  
Call of Duty: Advanced Warfare              ,PC  ,2014,Shooter     ,Activision                 ,0.1,0.2,0,0,0.4,78.0,45.0,M   ,33.0
Wolfenstein: The New Order                  ,X360,2014,Shooter     ,Bethesda Softworks         ,0.2,0.2,0,0,0.4,NA  ,7.4 ,M   ,NA  
The Sims 4                                  ,PC  ,2014,Simulation  ,Electronic Arts            ,1,1.8,0,0.2,3,70.0,39.0,T   ,31.0
Farming Simulator 2015                      ,PC  ,2014,Simulation  ,Focus Home Interactive     ,0.1,1,0,0.1,1.2,NA  ,NA  ,NA  ,NA  
Football Manager 2015                       ,PC  ,2014,Simulation  ,Sega                       ,0,0.4,0,0,0.5,80.0,60  ,NA  ,20  
Story of Seasons                            ,3DS ,2014,Simulation  ,Nintendo                   ,0,0.1,0.3,0,0.4,76.0,82.0,E10+,-6.0
FIFA 15                                     ,PS4 ,2014,Sports      ,Electronic Arts            ,0.8,4.3,0.1,0.9,6.1,82.0,57.0,E   ,25.0
FIFA 15                                     ,PS3 ,2014,Sports      ,Electronic Arts            ,0.6,3,0,0.6,4.3,NA  ,4.5 ,E   ,NA  
FIFA 15                                     ,X360,2014,Sports      ,Electronic Arts            ,0.8,1.9,0,0.2,2.9,NA  ,4.2 ,E   ,NA  
NBA 2K15                                    ,PS4 ,2014,Sports      ,Take-Two Interactive       ,1.5,0.5,0,0.4,2.5,83.0,70  ,E   ,13  
Madden NFL 15                               ,PS4 ,2014,Sports      ,Electronic Arts            ,1.5,0.2,0,0.4,2.2,81.0,61.0,E   ,20.0
FIFA 15                                     ,XOne,2014,Sports      ,Electronic Arts            ,0.6,1.4,0,0.2,2.2,82.0,54.0,E   ,28.0
Madden NFL 15                               ,X360,2014,Sports      ,Electronic Arts            ,1.8,0.1,0,0.2,2,NA  ,5.5 ,E   ,NA  
NBA 2K15                                    ,XOne,2014,Sports      ,Take-Two Interactive       ,1.4,0.2,0,0.2,1.7,82.0,63.0,E   ,19.0
NBA 2K15                                    ,X360,2014,Sports      ,Take-Two Interactive       ,1.4,0.1,0,0.2,1.6,NA  ,3   ,E   ,NA  
Madden NFL 15                               ,XOne,2014,Sports      ,Electronic Arts            ,1.3,0.1,0,0.2,1.6,80.0,64.0,E   ,16.0
Madden NFL 15                               ,PS3 ,2014,Sports      ,Electronic Arts            ,1.1,0.1,0,0.3,1.4,NA  ,2.7 ,E   ,NA  
NBA 2K15                                    ,PS3 ,2014,Sports      ,Take-Two Interactive       ,0.9,0.2,0,0.2,1.3,NA  ,3.5 ,E   ,NA  
WWE 2K15                                    ,PS4 ,2014,Sports      ,Take-Two Interactive       ,0.4,0.6,0,0.2,1.1,62.0,51.0,T   ,11.0
EA Sports UFC                               ,PS4 ,2014,Sports      ,Electronic Arts            ,0.5,0.4,0,0.2,1.1,70.0,61.0,T   ,9.0 
WWE 2K15                                    ,PS3 ,2014,Sports      ,Take-Two Interactive       ,0.4,0.3,0,0.1,0.8,55.0,31.0,T   ,24.0
Pro Evolution Soccer 2015                   ,PS4 ,2014,Sports      ,Konami Digital Entertainmen,0.1,0.5,0.1,0.1,0.8,82.0,72.0,E   ,10.0
MLB 14: The Show                            ,PS4 ,2014,Sports      ,Sony Computer Entertainment,0.6,0,0,0.1,0.7,83.0,77.0,E   ,6.0 
WWE 2K15                                    ,X360,2014,Sports      ,Take-Two Interactive       ,0.4,0.2,0,0.1,0.6,50.0,40  ,T   ,10  
